taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2495863	Columbina inca (R.Lesson, 1847)	2495863	Columbina inca (R.Lesson, 1847)	7127	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Columbina	2495852	Columbina inca	2495863	LC
2498408	Lophodytes cucullatus (Linnaeus, 1758)	2498408	Lophodytes cucullatus (Linnaeus, 1758)	9876	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Lophodytes	2498407	Lophodytes cucullatus	2498408	LC
2481769	Calidris acuminata (Horsfield, 1821)	2481769	Calidris acuminata (Horsfield, 1821)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris acuminata	2481769	VU
2487905	Baeolophus inornatus (Gambel, 1845)	2487905	Baeolophus inornatus (Gambel, 1845)	6074	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Baeolophus	2487886	Baeolophus inornatus	2487905	LC
2489613	Mniotilta varia (Linnaeus, 1766)	2489613	Mniotilta varia (Linnaeus, 1766)	1001	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Mniotilta	2489612	Mniotilta varia	2489613	LC
2487596	Polioptila caerulea (Linnaeus, 1766)	2487596	Polioptila caerulea (Linnaeus, 1766)	3827	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Polioptilidae	5789066	Polioptila	2487581	Polioptila caerulea	2487596	LC
2481892	Phalacrocorax penicillatus (Brandt, 1837)	2481892	Phalacrocorax penicillatus (Brandt, 1837)	512	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Phalacrocoracidae	5268	Phalacrocorax	2481854	Phalacrocorax penicillatus	2481892	
2494086	Euplectes franciscanus (Isert, 1789)	2494086	Euplectes franciscanus (Isert, 1789)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Ploceidae	9336	Euplectes	2494085	Euplectes franciscanus	2494086	LC
2481312	Cepphus grylle (Linnaeus, 1758)	2481312	Cepphus grylle (Linnaeus, 1758)	155	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Alcidae	2985	Cepphus	3241982	Cepphus grylle	2481312	LC
9479809	Toxostoma rufum (Linnaeus, 1758)	9479809	Toxostoma rufum (Linnaeus, 1758)	25385	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Mimidae	9321	Toxostoma	2494943	Toxostoma rufum	9479809	LC
2484597	Regulus calendula (Linnaeus, 1766)	2484597	Regulus calendula (Linnaeus, 1766)	24164	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Regulidae	5279	Regulus	2484589	Regulus calendula	2484597	LC
2480529	Buteo lineatus (Gmelin, 1788)	2480529	Buteo lineatus (Gmelin, 1788)	23028	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo lineatus	2480529	LC
2475486	Chloroceryle americana (J.F.Gmelin, 1788)	2475486	Chloroceryle americana (J.F.Gmelin, 1788)	161	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Coraciiformes	1447	Alcedinidae	2984	Chloroceryle	2475481	Chloroceryle americana	2475486	LC
2494975	Melanotis caerulescens (Swainson, 1827)	2494975	Melanotis caerulescens (Swainson, 1827)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Mimidae	9321	Melanotis	2494974	Melanotis caerulescens	2494975	LC
2482598	Cyanocitta stelleri (Gmelin, 1788)	2482598	Cyanocitta stelleri (Gmelin, 1788)	20648	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Cyanocitta	2482592	Cyanocitta stelleri	2482598	LC
2488498	Piranga flava (Vieillot, 1822)	2488498	Piranga flava (Vieillot, 1822)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Piranga	2488483	Piranga flava	2488498	LC
2487919	Baeolophus atricristatus (Cassin, 1850)	2487919	Baeolophus atricristatus (Cassin, 1850)	2655	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Baeolophus	2487886	Baeolophus atricristatus	2487919	LC
2474825	Rallus limicola Vieillot, 1819	2474825	Rallus limicola Vieillot, 1819	295	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Rallus	2474794	Rallus limicola	2474825	LC
2481942	Coragyps atratus (Bechstein, 1793)	2481942	Coragyps atratus (Bechstein, 1793)	18699	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Cathartidae	3242141	Coragyps	2481941	Coragyps atratus	2481942	LC
2492099	Spizella breweri Cassin, 1856	2492099	Spizella breweri Cassin, 1856	356	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Spizella	2492093	Spizella breweri	2492099	LC
2477775	Picoides albolarvatus (Cassin, 1850)	9128444	Leuconotopicus albolarvatus (Cassin, 1850)	222	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Leuconotopicus	4845041	Leuconotopicus albolarvatus	9128444	
2494358	Leucosticte Swainson, 1832	2494358	Leucosticte Swainson, 1832	83	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Leucosticte	2494358			
5228824	Dryocopus pileatus (Linnaeus, 1758)	5228824	Dryocopus pileatus (Linnaeus, 1758)	33126	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dryocopus	2477865	Dryocopus pileatus	5228824	LC
2498237	Melanitta F.Boie, 1822	2498237	Melanitta F.Boie, 1822	4	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Melanitta	2498237			
2481930	Cathartes aura (Linnaeus, 1758)	2481930	Cathartes aura (Linnaeus, 1758)	54432	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Cathartidae	3242141	Cathartes	2481927	Cathartes aura	2481930	LC
2481139	Larus argentatus Pontoppidan, 1763	2481139	Larus argentatus Pontoppidan, 1763	19659	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus argentatus	2481139	LC
2480415	Rostrhamus sociabilis (Vieillot, 1817)	2480415	Rostrhamus sociabilis (Vieillot, 1817)	53	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Rostrhamus	2480414	Rostrhamus sociabilis	2480415	LC
2484391	Molothrus ater (Boddaert, 1783)	2484391	Molothrus ater (Boddaert, 1783)	28724	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Molothrus	2484385	Molothrus ater	2484391	LC
9480015	Rallus elegans Audubon, 1834	9480015	Rallus elegans Audubon, 1834	55	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Rallus	2474794	Rallus elegans	9480015	NT
2474953	Grus canadensis (Linnaeus, 1758)	2474953	Grus canadensis (Linnaeus, 1758)	4606	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Gruidae	9313	Grus	2474940	Grus canadensis	2474953	LC
5231138	Zonotrichia atricapilla (J.F.Gmelin, 1789)	5231138	Zonotrichia atricapilla (J.F.Gmelin, 1789)	11397	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Zonotrichia	6173226	Zonotrichia atricapilla	5231138	LC
6065824	Chroicocephalus ridibundus (Linnaeus, 1766)	6065824	Chroicocephalus ridibundus (Linnaeus, 1766)	108	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Chroicocephalus	4848452	Chroicocephalus ridibundus	6065824	LC
9761484	Anas platyrhynchos Linnaeus, 1758	9761484	Anas platyrhynchos Linnaeus, 1758	59329	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas platyrhynchos	9761484	LC
5229155	Pelecanus erythrorhynchos Gmelin, 1789	5229155	Pelecanus erythrorhynchos Gmelin, 1789	2982	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Pelecanidae	9329	Pelecanus	10650925	Pelecanus erythrorhynchos	5229155	LC
2479583	Brotogeris chiriri (Vieillot, 1818)	2479583	Brotogeris chiriri (Vieillot, 1818)	98	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Brotogeris	2479561	Brotogeris chiriri	2479583	LC
2487463	Vireo altiloquus (Vieillot, 1808)	2487463	Vireo altiloquus (Vieillot, 1808)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Vireo	2487406	Vireo altiloquus	2487463	LC
5229681	Tyrannus vociferans Swainson, 1826	5229681	Tyrannus vociferans Swainson, 1826	474	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Tyrannus	2483336	Tyrannus vociferans	5229681	LC
5229205	Eudocimus albus (Linnaeus, 1758)	5229205	Eudocimus albus (Linnaeus, 1758)	7035	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Threskiornithidae	5288	Eudocimus	10629993	Eudocimus albus	5229205	LC
2478248	Colaptes chrysoides (Malherbe, 1852)	2478248	Colaptes chrysoides (Malherbe, 1852)	433	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Colaptes	11016979	Colaptes chrysoides	2478248	LC
2498402	Dendrocygna bicolor (Vieillot, 1816)	2498402	Dendrocygna bicolor (Vieillot, 1816)	66	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Dendrocygna	2498392	Dendrocygna bicolor	2498402	LC
2482033	Aechmophorus occidentalis (Lawrence, 1858)	2482033	Aechmophorus occidentalis (Lawrence, 1858)	1638	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Aechmophorus	2482031	Aechmophorus occidentalis	2482033	LC
2491677	Calcarius ornatus (J.K.Townsend, 1837)	2491677	Calcarius ornatus (J.K.Townsend, 1837)	26	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Calcariidae	6101141	Calcarius	2491676	Calcarius ornatus	2491677	VU
2478605	Sphyrapicus varius (Linnaeus, 1766)	2478605	Sphyrapicus varius (Linnaeus, 1766)	18516	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Sphyrapicus	2478596	Sphyrapicus varius	2478605	LC
2490494	Pheucticus ludovicianus (Linnaeus, 1766)	2490494	Pheucticus ludovicianus (Linnaeus, 1766)	36	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Pheucticus	2490486	Pheucticus ludovicianus	2490494	LC
2481342	Uria aalge (Pontoppidan, 1763)	2481342	Uria aalge (Pontoppidan, 1763)	248	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Alcidae	2985	Uria	2481338	Uria aalge	2481342	LC
5229864	Icterus bullockii (Swainson, 1827)	5229864	Icterus bullockii (Swainson, 1827)	39	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus bullockii	5229864	
2480967	Sula dactylatra Lesson, 1831	2480967	Sula dactylatra Lesson, 1831	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Sulidae	9351	Sula	2480966	Sula dactylatra	2480967	LC
5229910	Icterus pectoralis (Wagler, 1829)	5229910	Icterus pectoralis (Wagler, 1829)	110	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus pectoralis	5229910	LC
2480911	Botaurus lentiginosus (Rackett, 1813)	2480911	Botaurus lentiginosus (Rackett, 1813)	344	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Botaurus	2480909	Botaurus lentiginosus	2480911	LC
2491205	Pipilo erythrophthalmus (Linnaeus, 1758)	2491205	Pipilo erythrophthalmus (Linnaeus, 1758)	38351	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Pipilo	2491204	Pipilo erythrophthalmus	2491205	LC
2492192	Melospiza lincolnii (Audubon, 1834)	2492192	Melospiza lincolnii (Audubon, 1834)	2111	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Melospiza	2492191	Melospiza lincolnii	2492192	LC
5231198	Passer montanus (Linnaeus, 1758)	5231198	Passer montanus (Linnaeus, 1758)	964	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passeridae	5264	Passer	2492321	Passer montanus	5231198	LC
2481875	Phalacrocorax auritus (Lesson, 1831)	2481875	Phalacrocorax auritus (Lesson, 1831)	16360	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Phalacrocoracidae	5268	Phalacrocorax	2481854	Phalacrocorax auritus	2481875	LC
2482082	Anhinga anhinga (Linnaeus, 1766)	2482082	Anhinga anhinga (Linnaeus, 1766)	5359	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Anhingidae	2989	Anhinga	2482079	Anhinga anhinga	2482082	LC
2494686	Carduelis carduelis (Linnaeus, 1758)	2494686	Carduelis carduelis (Linnaeus, 1758)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Carduelis	2494621	Carduelis carduelis	2494686	LC
2493801	Thryothorus ludovicianus (Latham, 1790)	2493801	Thryothorus ludovicianus (Latham, 1790)	129892	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Thryothorus	2493797	Thryothorus ludovicianus	2493801	LC
2482568	Cyanocorax morio (Wagler, 1829)	5229495	Psilorhinus morio (Wagler, 1829)	20	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Psilorhinus	2482432	Psilorhinus morio	5229495	
5959143	Bubo scandiacus (Linnaeus, 1758)	5959143	Bubo scandiacus (Linnaeus, 1758)	615	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Bubo	5959091	Bubo scandiacus	5959143	VU
2489895	Dendroica tigrina (J.F.Gmelin, 1789)	6093357	Setophaga tigrina (J.F.Gmelin, 1789)	11	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga tigrina	6093357	
5229429	Ortalis vetula (Wagler, 1830)	5229429	Ortalis vetula (Wagler, 1830)	206	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Cracidae	5237	Ortalis	2482229	Ortalis vetula	5229429	LC
2489976	Dendroica virens (J.F.Gmelin, 1789)	6092631	Setophaga virens (J.F.Gmelin, 1789)	53	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga virens	6092631	
5229380	Puffinus puffinus (Brunnich, 1764)	5229380	Puffinus puffinus (Brunnich, 1764)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Procellariiformes	7192755	Procellariidae	9339	Puffinus	5229335	Puffinus puffinus	5229380	LC
2491284	Pipilo aberti S.F.Baird, 1852	7341587	Melozone aberti (S.F.Baird, 1852)	1821	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Melozone	2491170	Melozone aberti	7341587	
2481962	Gavia immer (Brunnich, 1764)	2481962	Gavia immer (Brunnich, 1764)	4341	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gaviiformes	7192754	Gaviidae	9312	Gavia	2481954	Gavia immer	2481962	LC
9809229	Sturnus vulgaris Linnaeus, 1758	9809229	Sturnus vulgaris Linnaeus, 1758	181307	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Sturnus	2489099	Sturnus vulgaris	9809229	LC
2492675	Copsychus malabaricus (Scopoli, 1786)	2492675	Copsychus malabaricus (Scopoli, 1786)	66	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Copsychus	2492674	Copsychus malabaricus	2492675	LC
2491862	Sicalis flaveola (Linnaeus, 1766)	2491862	Sicalis flaveola (Linnaeus, 1766)	49	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Sicalis	2491831	Sicalis flaveola	2491862	LC
2491031	Arremonops rufivirgatus (Lawrence, 1851)	2491031	Arremonops rufivirgatus (Lawrence, 1851)	183	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Arremonops	2491023	Arremonops rufivirgatus	2491031	LC
2481670	Limnodromus scolopaceus (Say, 1822)	2481670	Limnodromus scolopaceus (Say, 1822)	549	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Limnodromus	2481669	Limnodromus scolopaceus	2481670	NT
2481359	Fratercula corniculata (J.F.Naumann, 1821)	2481359	Fratercula corniculata (J.F.Naumann, 1821)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Alcidae	2985	Fratercula	2481352	Fratercula corniculata	2481359	LC
2487585	Polioptila nigriceps S.F.Baird, 1864	2487585	Polioptila nigriceps S.F.Baird, 1864	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Polioptilidae	5789066	Polioptila	2487581	Polioptila nigriceps	2487585	LC
2475466	Megaceryle torquata (Linnaeus, 1766)	2475466	Megaceryle torquata (Linnaeus, 1766)	117	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Coraciiformes	1447	Alcedinidae	2984	Megaceryle	2475462	Megaceryle torquata	2475466	LC
2478602	Sphyrapicus thyroideus (Cassin, 1852)	2478602	Sphyrapicus thyroideus (Cassin, 1852)	65	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Sphyrapicus	2478596	Sphyrapicus thyroideus	2478602	LC
2481817	Gallinago delicata (Ord, 1825)	2481817	Gallinago delicata (Ord, 1825)	1492	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Gallinago	2481808	Gallinago delicata	2481817	LC
5229356	Puffinus opisthomelas Coues, 1864	5229356	Puffinus opisthomelas Coues, 1864	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Procellariiformes	7192755	Procellariidae	9339	Puffinus	5229335	Puffinus opisthomelas	5229356	NT
5739277	Puffinus griseus (Gmelin, 1789)	5739277	Puffinus griseus (Gmelin, 1789)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Procellariiformes	7192755	Procellariidae	9339	Puffinus	5229335	Puffinus griseus	5739277	NT
2498352	Somateria mollissima (Linnaeus, 1758)	2498352	Somateria mollissima (Linnaeus, 1758)	717	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Somateria	2498349	Somateria mollissima	2498352	NT
5789284	Onychoprion fuscatus (Linnaeus, 1766)	5789284	Onychoprion fuscatus (Linnaeus, 1766)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Onychoprion	3241980	Onychoprion fuscatus	5789284	LC
2482614	Nucifraga columbiana (A.Wilson, 1811)	2482614	Nucifraga columbiana (A.Wilson, 1811)	1358	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Nucifraga	2482612	Nucifraga columbiana	2482614	LC
2476722	Anthracothorax prevostii (R.Lesson, 1832)	2476722	Anthracothorax prevostii (R.Lesson, 1832)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Anthracothorax	2476712	Anthracothorax prevostii	2476722	LC
2498160	Chen rossii (Cassin, 1861)	2498161	Anser rossii Cassin, 1861	382	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser rossii	2498161	
2498345	Cygnus buccinator Richardson, 1831	2498345	Cygnus buccinator Richardson, 1831	1340	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Cygnus	8996942	Cygnus buccinator	2498345	LC
2498264	Aythya collaris (Donovan, 1809)	2498264	Aythya collaris (Donovan, 1809)	7871	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya collaris	2498264	LC
2476675	Calypte costae (Bourcier, 1839)	2476675	Calypte costae (Bourcier, 1839)	1959	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Calypte	2476673	Calypte costae	2476675	LC
2494321	Coccothraustes vespertinus (W.Cooper, 1825)	2494324	Hesperiphona vespertina (W.Cooper, 1825)	7693	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Hesperiphona	8346747	Hesperiphona vespertina	2494324	
2498083	Anas querquedula Linnaeus, 1758	9274012	Spatula querquedula (Linnaeus, 1758)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Spatula	4850990	Spatula querquedula	9274012	
2491651	Chondestes grammacus (Say, 1822)	2491651	Chondestes grammacus (Say, 1822)	1102	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Chondestes	2491650	Chondestes grammacus	2491651	LC
9606873	Cinclus mexicanus Swainson, 1827	9606873	Cinclus mexicanus Swainson, 1827	882	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cinclidae	9290	Cinclus	2495086	Cinclus mexicanus	9606873	LC
2478597	Sphyrapicus ruber (J.F.Gmelin, 1788)	2478597	Sphyrapicus ruber (J.F.Gmelin, 1788)	1324	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Sphyrapicus	2478596	Sphyrapicus ruber	2478597	LC
5230754	Tachycineta thalassina (Swainson, 1827)	5230754	Tachycineta thalassina (Swainson, 1827)	225	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Tachycineta	2489178	Tachycineta thalassina	5230754	LC
2488484	Piranga ludoviciana (A.Wilson, 1811)	2488484	Piranga ludoviciana (A.Wilson, 1811)	95	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Piranga	2488483	Piranga ludoviciana	2488484	LC
9444556	Lanius excubitor Linnaeus, 1758	9444556	Lanius excubitor Linnaeus, 1758	1936	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Laniidae	9315	Lanius	2483315	Lanius excubitor	9444556	LC
2481672	Limnodromus griseus (J.F.Gmelin, 1789)	2481672	Limnodromus griseus (J.F.Gmelin, 1789)	409	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Limnodromus	2481669	Limnodromus griseus	2481672	VU
5232445	Branta sandvicensis (Vigors, 1834)	5232445	Branta sandvicensis (Vigors, 1834)	21	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Branta	2498190	Branta sandvicensis	5232445	NT
2497921	Tyto alba (Scopoli, 1769)	2497921	Tyto alba (Scopoli, 1769)	1361	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Tytonidae	5292	Tyto	2497905	Tyto alba	2497921	LC
9409198	Agelaius phoeniceus (Linnaeus, 1766)	9409198	Agelaius phoeniceus (Linnaeus, 1766)	73503	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Agelaius	2484444	Agelaius phoeniceus	9409198	LC
2497415	Megascops asio (Linnaeus, 1758)	2497415	Megascops asio (Linnaeus, 1758)	3239	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Megascops	2497318	Megascops asio	2497415	LC
2493005	Cettia diphone (Kittlitz, 1830)	8351644	Horornis diphone (Kittlitz, 1830)	10	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cettiidae	6100900	Horornis	4843955	Horornis diphone	8351644	
2483531	Myiarchus tuberculifer (Orbigny & Lafresnaye, 1837)	2483531	Myiarchus tuberculifer (Orbigny & Lafresnaye, 1837)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiarchus	2483527	Myiarchus tuberculifer	2483531	LC
2482500	Corvus cryptoleucus Couch, 1854	2482500	Corvus cryptoleucus Couch, 1854	446	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Corvus	2482468	Corvus cryptoleucus	2482500	LC
2481807	Aphriza virgata (J.F.Gmelin, 1789)	7964835	Calidris virgata (J.F.Gmelin, 1789)	93	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris virgata	7964835	
5229247	Sterna forsteri Nuttall, 1834	5229247	Sterna forsteri Nuttall, 1834	2172	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Sterna	2481227	Sterna forsteri	5229247	LC
2494606	Hemignathus virens (J.F.Gmelin, 1788)	8346110	Chlorodrepanis virens (J.F.Gmelin, 1788)	16	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Chlorodrepanis	4848624	Chlorodrepanis virens	8346110	
